energy,tempo,danceability,loudness,liveness,valence,speechiness,instrumentalness,mode,key,duration_ms,acousticness,genre
0.791,122.085,0.571,-5.935,0.0612,0.585,0.0741,0.0,1.0,1.0,175803.0,0.0494,electronic
0.791,123.986,0.534,-6.288,0.244,0.17,0.0291,0.268,1.0,1.0,265265.0,0.038,electronic
0.792,92.003,0.548,-9.04,0.183,0.235,0.0347,0.917,1.0,2.0,125217.0,0.0113,electronic
0.792,103.016,0.846,-5.725,0.273,0.643,0.127,0.0162,1.0,1.0,223390.0,0.0219,ambient
0.792,112.988,0.795,-5.589,0.259,0.692,0.0612,2.46e-06,1.0,7.0,199767.0,0.337,ambient
0.792,116.012,0.979,-2.784,0.102,0.583,0.0388,7.71e-06,1.0,2.0,254467.0,0.0025,pop
0.792,119.054,0.627,-4.311,0.0845,0.415,0.031,3.97e-06,1.0,2.0,235767.0,0.13,pop
0.792,142.965,0.855,-4.949,0.17,0.623,0.143,0.0,1.0,2.0,148750.0,0.552,hip-hop
0.793,87.024,0.545,-3.615,0.335,0.411,0.0371,0.00281,0.0,0.0,184852.0,0.191,electronic
0.793,102.053,0.8,-5.066,0.852,0.635,0.101,3.51e-06,0.0,7.0,153913.0,0.242,ambient
0.793,110.11,0.696,-4.922,0.184,0.83,0.0655,9.86e-06,1.0,2.0,184707.0,0.259,pop
0.794,92.998,0.843,-4.686,0.25,0.796,0.0426,1.22e-06,0.0,1.0,275040.0,0.226,latin
0.794,93.325,0.56,-4.28,0.153,0.829,0.282,0.0,1.0,0.0,264281.0,0.619,latin
0.794,101.096,0.576,-5.119,0.154,0.6,0.0366,0.000155,1.0,2.0,181750.0,0.0222,rock
0.794,101.143,0.773,-4.954,0.113,0.907,0.0326,0.000354,0.0,5.0,264600.0,0.527,rock
0.794,114.066,0.601,-5.844,0.418,0.244,0.0671,1.36e-06,0.0,7.0,217099.0,0.00987,pop
0.794,115.963,0.814,-6.198,0.122,0.649,0.0472,1.55e-06,1.0,0.0,153103.0,0.24,arabic
0.794,123.025,0.679,-9.803,0.0928,0.389,0.0353,0.51,1.0,2.0,359024.0,0.389,electronic
0.794,130.967,0.698,-5.055,0.0785,0.913,0.0288,0.0,0.0,7.0,172214.0,0.00857,pop
0.795,75.03,0.62,-4.835,0.132,0.628,0.0402,3.9e-06,0.0,6.0,175200.0,0.273,world
0.795,79.028,0.801,-5.115,0.0717,0.754,0.0504,0.000113,0.0,1.0,163253.0,0.0417,rock
0.795,89.99,0.646,-3.293,0.267,0.796,0.0976,0.0,1.0,9.0,210960.0,0.0319,pop
0.795,94.969,0.845,-3.502,0.224,0.681,0.0681,1.78e-05,0.0,9.0,197053.0,0.343,latin
0.795,112.067,0.645,-12.095,0.104,0.535,0.0527,0.00389,1.0,7.0,251489.0,0.347,rock
0.795,121.294,0.956,-5.311,0.0906,0.841,0.15,0.889,1.0,7.0,429533.0,0.00356,electronic
0.795,123.229,0.458,-3.265,0.0756,0.513,0.0574,0.000202,1.0,0.0,255373.0,0.00316,rock
0.795,158.691,0.464,-9.267,0.399,0.612,0.0926,0.00244,1.0,1.0,202267.0,0.0493,rock
0.796,105.991,0.6,-4.481,0.484,0.75,0.0275,5.2e-05,1.0,2.0,257920.0,0.000109,rock
0.796,109.969,0.83,-7.276,0.152,0.26,0.0685,6.13e-05,1.0,1.0,168830.0,0.385,electronic
0.796,169.835,0.289,-4.22,0.202,0.33,0.0494,2.61e-05,1.0,0.0,238680.0,0.00837,rock
0.797,97.988,0.811,-5.428,0.112,0.541,0.165,0.0,1.0,5.0,171133.0,0.0617,electronic
0.797,118.071,0.671,-6.78,0.0829,0.524,0.267,1.65e-05,0.0,0.0,201350.0,0.0162,pop
0.797,121.985,0.845,-4.984,0.167,0.422,0.139,5.57e-06,1.0,1.0,151475.0,0.0582,electronic
0.797,122.011,0.702,-6.635,0.179,0.0356,0.0557,0.495,0.0,10.0,208525.0,0.583,electronic
0.797,130.021,0.796,-5.002,0.131,0.921,0.0391,6.89e-05,1.0,3.0,186231.0,0.047,pop
0.797,139.963,0.636,-4.644,0.114,0.965,0.0296,4.26e-06,1.0,8.0,187693.0,0.00598,rock
0.797,139.994,0.704,-5.927,0.0546,0.825,0.0475,0.000745,1.0,0.0,148486.0,0.0826,pop
0.797,153.514,0.231,-4.699,0.255,0.336,0.0489,1.4e-06,1.0,7.0,298787.0,0.129,rock
0.798,86.638,0.509,-4.472,0.203,0.48,0.235,0.0,1.0,2.0,180345.0,0.00625,hip-hop
0.798,116.032,0.796,-6.312,0.0952,0.942,0.0317,4.19e-05,1.0,1.0,202735.0,0.034,pop
0.798,119.984,0.553,-4.102,0.375,0.397,0.0306,0.0,1.0,7.0,214867.0,0.00714,rock
0.798,120.012,0.719,-4.582,0.134,0.591,0.0361,2.34e-06,1.0,10.0,227741.0,0.0162,pop
0.798,126.976,0.502,-5.909,0.0979,0.307,0.0414,1.11e-05,1.0,1.0,234933.0,0.00291,rock
0.798,140.198,0.713,-5.072,0.331,0.655,0.298,0.0,1.0,0.0,235714.0,0.00452,hip-hop
0.798,155.313,0.553,-5.856,0.0711,0.429,0.219,3.98e-05,0.0,6.0,150000.0,0.0993,ambient
0.799,107.987,0.691,-6.873,0.295,0.972,0.0657,0.0,0.0,9.0,123333.0,0.576,arabic
0.799,119.931,0.595,-5.714,0.148,0.666,0.0631,0.0,0.0,3.0,241164.0,0.000895,pop
0.799,120.372,0.71,-4.897,0.349,0.725,0.0328,0.000602,1.0,6.0,238267.0,0.22,pop
0.799,121.011,0.772,-7.74,0.0903,0.157,0.0522,0.363,1.0,1.0,316637.0,0.00128,electronic
0.799,122.018,0.705,-4.776,0.0643,0.658,0.0347,0.417,0.0,0.0,303627.0,0.0357,latin
0.799,130.012,0.959,-1.41,0.0802,0.639,0.0867,2.96e-05,1.0,1.0,144461.0,0.329,brazilian
0.8,87.319,0.646,-5.523,0.052,0.959,0.392,0.0,1.0,0.0,206373.0,0.692,latin
0.8,100.008,0.486,-3.946,0.136,0.441,0.156,0.00281,0.0,0.0,178960.0,0.263,pop
0.8,103.839,0.525,-5.713,0.31,0.477,0.0479,2.33e-06,1.0,6.0,162470.0,0.0565,pop
0.8,108.013,0.786,-4.603,0.117,0.734,0.0971,0.00023,1.0,6.0,148889.0,0.456,hip-hop
0.8,114.981,0.641,-5.591,0.184,0.219,0.0377,0.0225,0.0,5.0,156852.0,0.0118,electronic
0.8,119.984,0.724,-5.468,0.0823,0.925,0.0541,9.38e-05,0.0,5.0,227283.0,0.0103,electronic
0.8,121.873,0.655,-11.549,0.0927,0.108,0.0541,0.888,0.0,11.0,362359.0,0.0337,electronic
0.8,139.918,0.498,-2.665,0.147,0.272,0.0503,0.0,0.0,1.0,229573.0,0.0903,hip-hop
0.8,143.978,0.652,-4.019,0.112,0.234,0.0614,0.629,0.0,9.0,231704.0,0.143,latin
0.8,145.06,0.666,-5.327,0.242,0.577,0.0304,0.0276,1.0,1.0,185945.0,0.000363,pop
0.8,160.078,0.647,-5.384,0.334,0.942,0.165,0.0,1.0,7.0,219200.0,0.0647,pop
0.801,93.992,0.762,-3.661,0.254,0.81,0.0409,7.04e-05,0.0,1.0,136893.0,0.2,latin
0.801,104.846,0.736,-8.706,0.374,0.686,0.102,6.84e-06,0.0,9.0,155644.0,0.178,arabic
0.801,104.986,0.778,-7.326,0.0912,0.914,0.106,0.000155,0.0,6.0,157714.0,0.692,ambient
0.801,104.986,0.778,-7.326,0.0912,0.914,0.106,0.000155,0.0,6.0,157714.0,0.692,arabic
0.801,121.804,0.829,-3.4,0.349,0.692,0.202,0.0,1.0,7.0,280205.0,0.415,latin
0.801,133.769,0.651,-7.34,0.0825,0.776,0.0514,0.0,1.0,0.0,200480.0,0.123,rock
0.802,96.015,0.729,-6.346,0.0905,0.705,0.179,4.42e-06,1.0,7.0,233177.0,0.0924,world
0.802,100.001,0.713,-7.055,0.309,0.343,0.0561,0.00377,1.0,4.0,226739.0,0.0435,electronic
0.802,100.001,0.713,-7.055,0.309,0.343,0.0561,0.00377,1.0,4.0,226739.0,0.0435,electronic
0.802,117.973,0.572,-6.982,0.142,0.372,0.0597,0.0,1.0,5.0,163829.0,0.119,electronic
0.802,119.25,0.491,-7.106,0.387,0.472,0.0392,0.0,1.0,4.0,248907.0,0.25,rock
0.802,124.022,0.721,-5.797,0.694,0.724,0.0583,0.0,1.0,1.0,229360.0,0.0921,pop
0.802,128.085,0.835,-4.286,0.0882,0.374,0.243,7.33e-06,1.0,7.0,143778.0,0.0311,hip-hop
0.802,140.014,0.776,-6.237,0.154,0.804,0.251,0.00356,1.0,0.0,197160.0,0.27,electronic
0.802,155.144,0.461,-4.779,0.318,0.488,0.0446,0.0,0.0,7.0,168751.0,0.00341,pop
0.803,67.536,0.284,-5.293,0.242,0.553,0.173,0.0,0.0,2.0,323960.0,0.302,hip-hop
0.803,106.97,0.818,-4.282,0.153,0.632,0.0797,0.0,1.0,1.0,225983.0,0.034,pop
0.803,114.422,0.597,-6.688,0.334,0.522,0.0699,0.0,1.0,7.0,162783.0,0.527,arabic
0.803,130.028,0.877,-3.195,0.087,0.795,0.0507,0.056,1.0,9.0,61673.0,0.734,brazilian
0.803,140.994,0.759,-6.77,0.362,0.895,0.277,0.0,0.0,1.0,141277.0,0.413,hip-hop
0.803,150.036,0.253,-3.977,0.309,0.258,0.0392,0.0146,1.0,7.0,308667.0,0.129,rock
0.803,154.952,0.553,-5.066,0.27,0.368,0.0973,1.06e-06,0.0,6.0,159484.0,0.00232,electronic
0.804,97.018,0.647,-5.815,0.195,0.55,0.0658,0.0,1.0,0.0,180160.0,0.0323,pop
0.804,100.979,0.932,-5.939,0.0649,0.926,0.0811,0.0,0.0,2.0,224440.0,0.128,latin
0.804,107.48,0.528,-4.168,0.105,0.222,0.0358,0.0,1.0,10.0,277720.0,0.0104,rock
0.804,110.982,0.82,-7.226,0.064,0.844,0.0528,0.00215,1.0,9.0,211998.0,0.175,latin
0.804,111.457,0.591,-7.299,0.0818,0.658,0.0454,5.98e-06,1.0,0.0,329413.0,0.327,rock
0.804,111.457,0.591,-7.299,0.0818,0.658,0.0454,5.98e-06,1.0,0.0,329413.0,0.327,rock
0.804,125.99,0.612,-4.868,0.141,0.453,0.0374,0.0,0.0,3.0,196162.0,0.137,world
0.805,90.945,0.552,-4.511,0.277,0.846,0.27,0.0,0.0,5.0,234292.0,0.678,latin
0.805,113.253,0.438,-6.237,0.0842,0.564,0.0624,5.69e-05,1.0,8.0,240800.0,0.00255,rock
0.805,117.981,0.555,-7.574,0.113,0.498,0.0316,0.744,1.0,3.0,319552.0,0.00114,electronic
0.805,126.008,0.506,-4.119,0.0856,0.383,0.0469,0.00193,1.0,1.0,227074.0,0.00711,electronic
0.805,127.808,0.69,-11.522,0.095,0.799,0.0336,0.739,0.0,5.0,264280.0,0.000232,pop
0.805,140.023,0.625,-7.213,0.656,0.647,0.244,0.34,1.0,7.0,138613.0,0.00649,hip-hop
0.805,142.096,0.548,-5.732,0.408,0.649,0.351,0.000405,1.0,7.0,216387.0,0.212,hip-hop
0.805,142.503,0.691,-6.81,0.0975,0.866,0.0947,0.0,0.0,2.0,301427.0,0.59,latin
0.806,94.948,0.843,-5.946,0.0771,0.613,0.269,0.0,0.0,4.0,270507.0,0.143,pop
0.806,104.032,0.608,-3.443,0.191,0.587,0.0486,0.0,1.0,1.0,181821.0,0.121,pop
0.806,119.001,0.851,-4.618,0.121,0.774,0.0787,1.72e-06,1.0,4.0,237200.0,0.119,pop
0.806,123.009,0.763,-4.946,0.0612,0.594,0.0532,1.32e-05,1.0,2.0,193521.0,0.0012,latin
0.806,168.084,0.728,-3.766,0.153,0.698,0.0623,0.000301,1.0,6.0,217547.0,0.0531,latin
0.807,103.053,0.825,-5.753,0.138,0.816,0.095,4.79e-06,1.0,6.0,218827.0,0.0741,latin
0.807,114.742,0.729,-6.492,0.319,0.765,0.0936,0.75,1.0,6.0,179120.0,0.181,pop
0.807,124.004,0.778,-10.79,0.238,0.0384,0.0671,0.703,1.0,1.0,224516.0,0.0816,electronic
0.807,124.053,0.612,-2.81,0.101,0.398,0.0336,0.0177,1.0,10.0,240400.0,0.0495,pop
0.807,124.723,0.605,-6.473,0.42,0.748,0.0662,0.0,1.0,10.0,74653.0,0.0885,world
0.807,140.045,0.725,-4.332,0.462,0.848,0.315,0.0,1.0,11.0,174857.0,0.352,hip-hop
0.807,155.397,0.525,-6.366,0.0504,0.741,0.0725,0.0,0.0,2.0,215933.0,0.251,electronic
0.807,174.06,0.622,-6.752,0.306,0.892,0.408,0.0,0.0,5.0,220293.0,0.103,pop
0.808,82.15,0.333,-6.476,0.427,0.518,0.26,0.0,0.0,4.0,292920.0,0.452,latin
0.808,108.548,0.554,-4.169,0.159,0.372,0.0368,0.0,1.0,1.0,166300.0,0.214,pop
0.808,108.548,0.554,-4.169,0.159,0.372,0.0368,0.0,1.0,1.0,166300.0,0.214,pop
0.808,111.993,0.747,-6.115,0.455,0.488,0.159,9.13e-06,1.0,0.0,139302.0,0.155,ambient
0.808,117.971,0.493,-3.365,0.0983,0.38,0.0362,0.0,0.0,5.0,268613.0,0.000235,rock
0.808,126.041,0.72,-5.627,0.0634,0.869,0.0379,0.0293,1.0,6.0,307154.0,0.00793,pop
0.808,151.008,0.577,-7.04,0.221,0.869,0.039,1.33e-05,0.0,1.0,290280.0,0.0338,rock
0.809,98.007,0.723,-3.081,0.565,0.274,0.0625,0.00123,0.0,7.0,176561.0,0.00346,pop
0.809,99.005,0.724,-5.022,0.0765,0.606,0.0929,0.0,0.0,6.0,194040.0,0.182,latin
0.809,116.015,0.732,-7.264,0.0642,0.253,0.0878,0.0,0.0,10.0,232147.0,0.0266,electronic
0.809,119.986,0.872,-5.572,0.15,0.823,0.0835,5.76e-05,0.0,11.0,131000.0,0.532,arabic
0.809,126.028,0.633,-0.322,0.49,0.733,0.36,0.0,1.0,1.0,174706.0,0.289,brazilian
0.809,129.985,0.566,-6.163,0.118,0.292,0.0605,0.000451,1.0,0.0,254000.0,0.681,rock
0.81,126.052,0.572,-5.791,0.13,0.11,0.0558,6.53e-06,0.0,1.0,214912.0,0.0157,electronic
0.81,126.052,0.572,-5.791,0.13,0.11,0.0558,6.53e-06,0.0,1.0,214912.0,0.0157,pop
0.81,145.297,0.453,-5.555,0.117,0.562,0.0352,0.0,0.0,2.0,231067.0,0.00759,pop
0.811,99.699,0.752,-6.185,0.454,0.563,0.385,0.0,1.0,0.0,127819.0,0.369,ambient
0.811,99.699,0.752,-6.185,0.454,0.563,0.385,0.0,1.0,0.0,127819.0,0.369,arabic
0.811,113.09,0.785,-5.477,0.114,0.501,0.133,0.0,0.0,10.0,180288.0,0.159,ambient
0.811,116.047,0.794,-8.966,0.101,0.862,0.038,1.07e-06,0.0,6.0,248413.0,0.0426,electronic
0.811,116.047,0.794,-8.966,0.101,0.862,0.038,1.07e-06,0.0,6.0,248413.0,0.0426,pop
0.811,122.013,0.645,-6.177,0.0983,0.196,0.0284,0.377,0.0,5.0,197213.0,0.00822,electronic
0.811,126.59,0.561,-6.157,0.287,0.635,0.0265,3.66e-05,1.0,4.0,233270.0,0.00515,rock
0.811,159.998,0.689,-2.954,0.142,0.77,0.0372,0.00287,0.0,1.0,174613.0,0.161,pop
0.811,171.723,0.435,-2.969,0.0861,0.487,0.243,0.0,1.0,1.0,270866.0,0.0659,hip-hop
0.812,80.09,0.505,-3.986,0.444,0.664,0.461,0.0,1.0,1.0,255916.0,0.285,hip-hop
0.812,80.09,0.505,-3.986,0.444,0.664,0.461,0.0,1.0,1.0,255916.0,0.285,pop
0.812,80.09,0.505,-3.986,0.444,0.664,0.461,0.0,1.0,1.0,255916.0,0.285,pop
0.812,82.002,0.417,-3.979,0.189,0.419,0.0332,2.11e-05,1.0,10.0,230053.0,0.0154,rock
0.812,87.864,0.683,-4.493,0.0872,0.724,0.0711,0.000404,1.0,7.0,250840.0,0.161,latin
0.812,90.981,0.846,-2.979,0.174,0.587,0.0787,0.00245,0.0,4.0,198320.0,0.109,latin
0.812,92.934,0.464,-8.908,0.112,0.87,0.244,0.0,0.0,4.0,220160.0,0.668,brazilian
0.812,119.994,0.662,-7.719,0.234,0.0977,0.0451,0.763,0.0,1.0,229000.0,0.00396,electronic
0.812,121.004,0.745,-4.226,0.125,0.82,0.0369,0.0,1.0,0.0,181736.0,0.067,pop
0.812,127.568,0.691,-7.772,0.299,0.685,0.0558,1.16e-06,1.0,0.0,220627.0,0.0433,rock
0.812,162.087,0.785,-3.174,0.107,0.903,0.0644,0.0,1.0,3.0,206103.0,0.147,latin
0.813,93.0,0.545,-8.315,0.0891,0.343,0.049,7.06e-06,1.0,1.0,166422.0,0.0534,pop
0.813,97.016,0.791,-5.018,0.487,0.845,0.0762,0.000341,1.0,2.0,191505.0,0.213,ambient
0.813,113.471,0.845,-5.178,0.137,0.403,0.162,0.00548,1.0,2.0,178573.0,0.465,brazilian
0.813,116.015,0.738,-5.876,0.104,0.744,0.0409,0.00305,0.0,7.0,153233.0,0.423,arabic
0.813,120.014,0.644,-7.604,0.0709,0.391,0.0504,1.91e-06,0.0,11.0,192005.0,0.0426,world
0.813,125.91,0.513,-2.744,0.258,0.355,0.0335,0.0,1.0,5.0,164285.0,0.28,electronic
0.814,95.084,0.786,-3.318,0.22,0.365,0.0873,3.67e-05,1.0,1.0,165582.0,0.0383,latin
0.814,96.03,0.669,-6.262,0.331,0.95,0.0366,0.0,0.0,5.0,178707.0,0.378,brazilian
0.814,110.042,0.859,-4.568,0.0959,0.91,0.0469,0.0113,0.0,10.0,178587.0,0.0638,arabic
0.814,117.796,0.525,-7.516,0.0947,0.467,0.0613,0.0327,0.0,0.0,262818.0,0.104,pop
0.814,124.921,0.707,-4.509,0.168,0.717,0.0577,0.0,0.0,11.0,238627.0,0.0861,pop
0.814,138.083,0.88,-6.307,0.0584,0.942,0.14,0.00672,0.0,11.0,283067.0,0.168,hip-hop
0.814,144.991,0.625,-5.181,0.158,0.535,0.0657,0.0,1.0,0.0,205485.0,0.0172,hip-hop
0.814,147.193,0.673,-5.411,0.343,0.728,0.0367,0.00293,1.0,9.0,252200.0,0.0134,rock
0.815,93.984,0.751,-6.996,0.136,0.52,0.102,0.0271,0.0,9.0,181915.0,0.345,world
0.815,102.461,0.507,-7.54,0.168,0.97,0.0911,0.0,1.0,4.0,238173.0,0.345,brazilian
0.815,114.451,0.639,-6.221,0.0736,0.622,0.223,0.0,1.0,0.0,183745.0,0.189,arabic
0.815,121.01,0.84,-7.429,0.15,0.652,0.126,0.0033,1.0,11.0,198347.0,0.285,arabic
0.815,123.063,0.636,-5.098,0.163,0.636,0.0581,0.0,0.0,5.0,219043.0,0.0185,electronic
0.815,123.063,0.636,-5.098,0.163,0.636,0.0581,0.0,0.0,5.0,219043.0,0.0185,pop
0.815,124.975,0.576,-7.088,0.0911,0.039,0.0334,0.00661,0.0,4.0,250921.0,0.00966,electronic
0.816,99.983,0.697,-6.428,0.139,0.497,0.206,0.0,0.0,4.0,186000.0,0.1,world
0.816,108.98,0.82,-6.29,0.0541,0.861,0.077,7.81e-05,0.0,5.0,190165.0,0.0216,arabic
0.816,121.983,0.701,-10.55,0.123,0.207,0.0355,0.413,0.0,11.0,260656.0,0.0112,electronic
0.817,89.927,0.721,-5.271,0.0936,0.777,0.228,0.0,0.0,2.0,293067.0,0.153,latin
0.817,93.005,0.53,-10.412,0.129,0.358,0.0312,0.153,0.0,6.0,114625.0,0.113,arabic
0.817,105.017,0.599,-5.752,0.287,0.644,0.0272,1.16e-06,1.0,2.0,255153.0,0.00799,world
0.817,116.007,0.762,-11.339,0.0769,0.653,0.0498,0.893,0.0,10.0,322430.0,0.00271,electronic
0.817,117.88,0.509,-6.211,0.339,0.139,0.058,0.233,1.0,5.0,273279.0,0.363,hip-hop
0.817,120.039,0.819,-8.221,0.275,0.77,0.0698,0.201,0.0,1.0,148000.0,0.0593,latin
0.817,128.078,0.883,-5.414,0.11,0.595,0.235,0.00449,1.0,0.0,166849.0,0.601,electronic
0.818,96.063,0.889,-4.639,0.179,0.782,0.253,0.0,1.0,9.0,302760.0,0.47,hip-hop
0.818,97.571,0.373,-3.19,0.434,0.361,0.102,0.0,0.0,3.0,253834.0,0.36,hip-hop
0.818,125.952,0.687,-4.221,0.248,0.886,0.0778,0.0,1.0,0.0,165753.0,0.0112,electronic
0.818,176.078,0.505,-5.816,0.169,0.625,0.0786,1.94e-06,1.0,8.0,237200.0,0.0868,world
0.818,180.004,0.511,-7.707,0.165,0.519,0.116,0.000189,1.0,3.0,253336.0,0.0405,world
0.819,88.055,0.596,-10.326,0.0481,0.888,0.101,0.00837,1.0,0.0,172931.0,0.0644,brazilian
0.819,94.011,0.565,-7.899,0.111,0.682,0.0668,0.0,1.0,9.0,176874.0,0.232,hip-hop
0.819,110.14,0.726,-7.094,0.27,0.636,0.106,9.65e-05,1.0,8.0,141818.0,0.477,arabic
0.819,120.004,0.788,-5.278,0.36,0.752,0.0462,0.000255,0.0,11.0,163279.0,0.567,ambient
0.82,102.094,0.556,-5.385,0.16,0.492,0.054,7.91e-05,1.0,8.0,225084.0,0.19,pop
0.82,115.046,0.776,-8.071,0.195,0.576,0.0849,0.089,0.0,1.0,185739.0,0.258,ambient
0.82,144.905,0.621,-4.865,0.104,0.452,0.0367,0.0,1.0,10.0,230192.0,0.332,pop
0.821,94.895,0.669,-4.37,0.147,0.684,0.29,0.0,0.0,11.0,237573.0,0.00182,hip-hop
0.821,94.895,0.669,-4.37,0.147,0.684,0.29,0.0,0.0,11.0,237573.0,0.00182,hip-hop
0.821,100.061,0.58,-6.599,0.177,0.648,0.0415,8.71e-05,0.0,1.0,182344.0,0.00315,world
0.821,104.044,0.721,-5.695,0.0934,0.38,0.0355,0.0,1.0,11.0,182558.0,0.178,latin
0.821,111.032,0.534,-7.463,0.078,0.509,0.107,1.02e-05,1.0,5.0,142120.0,0.693,ambient
0.821,118.881,0.878,-9.875,0.183,0.947,0.089,0.0461,1.0,11.0,365467.0,0.126,pop
0.821,125.051,0.848,-5.408,0.0962,0.249,0.0527,0.000403,0.0,2.0,157445.0,0.0169,electronic
0.821,140.039,0.777,-4.963,0.218,0.439,0.0595,0.0042,1.0,1.0,169535.0,0.14,electronic
0.821,167.044,0.654,-4.232,0.112,0.2,0.274,0.000192,0.0,1.0,174038.0,0.163,ambient
0.821,175.818,0.772,-4.889,0.0888,0.55,0.326,0.000231,0.0,6.0,201818.0,0.036,latin
0.822,121.996,0.704,-9.628,0.0878,0.714,0.0545,0.723,0.0,3.0,463522.0,0.000425,electronic
0.822,123.984,0.776,-5.03,0.0979,0.557,0.0409,0.000249,1.0,7.0,226813.0,0.067,latin
0.822,165.946,0.513,-4.51,0.11,0.768,0.383,0.0,1.0,1.0,204668.0,0.14,hip-hop
0.822,167.997,0.604,-4.833,0.147,0.288,0.0438,0.134,1.0,0.0,187147.0,0.00672,pop
0.823,128.035,0.646,-4.123,0.322,0.418,0.0394,0.0,0.0,2.0,227267.0,0.213,electronic
0.823,128.035,0.646,-4.123,0.322,0.418,0.0394,0.0,0.0,2.0,227267.0,0.213,pop
0.823,130.031,0.977,-0.37,0.0687,0.671,0.282,3.87e-05,1.0,7.0,145428.0,0.396,brazilian
0.824,100.024,0.778,-5.892,0.405,0.758,0.0707,0.0,0.0,10.0,218093.0,0.284,pop
0.824,118.818,0.709,-8.824,0.0888,0.867,0.0453,0.000307,1.0,1.0,291293.0,0.207,pop
0.824,120.125,0.5,-5.846,0.0916,0.539,0.0388,0.00161,0.0,4.0,218920.0,0.00016,rock
0.824,124.997,0.747,-4.353,0.282,0.793,0.0348,0.0,0.0,7.0,168547.0,0.184,latin
0.825,94.931,0.56,-3.862,0.161,0.268,0.0379,0.0,1.0,11.0,237493.0,0.323,pop
0.825,103.051,0.644,-3.591,0.335,0.593,0.0388,0.0,0.0,9.0,181333.0,0.0177,pop
0.825,113.019,0.847,-7.042,0.151,0.726,0.106,0.000175,0.0,6.0,138069.0,0.74,arabic
0.825,113.04,0.7,-5.446,0.125,0.546,0.0416,0.0,0.0,6.0,216500.0,0.0183,world
0.825,143.062,0.746,-4.457,0.365,0.904,0.0435,0.0,1.0,3.0,108651.0,0.192,hip-hop
0.826,108.52,0.654,-2.93,0.131,0.417,0.354,0.00146,0.0,6.0,256227.0,0.0153,hip-hop
0.826,121.009,0.642,-5.247,0.092,0.501,0.0522,0.727,0.0,11.0,303068.0,0.00406,electronic
0.826,146.95,0.68,-2.561,0.254,0.804,0.27,0.0,1.0,5.0,248937.0,0.562,hip-hop
0.827,89.163,0.617,-5.896,0.537,0.682,0.33,1.87e-05,1.0,0.0,160375.0,0.155,ambient
0.827,92.992,0.742,-8.523,0.0892,0.961,0.0372,0.61,1.0,11.0,162598.0,0.181,brazilian
0.827,98.468,0.765,-7.905,0.0757,0.659,0.0723,0.0,0.0,9.0,134728.0,0.217,arabic
0.827,129.949,0.956,1.295,0.423,0.614,0.222,0.000259,1.0,9.0,133846.0,0.136,brazilian
0.828,91.506,0.757,-4.388,0.127,0.96,0.0463,0.00176,0.0,9.0,171040.0,0.486,latin
0.828,103.964,0.643,-3.842,0.0414,0.606,0.0495,0.0,0.0,6.0,234006.0,0.153,world
0.828,103.964,0.643,-3.842,0.0414,0.606,0.0495,0.0,0.0,6.0,234006.0,0.153,world
0.828,105.25,0.539,-9.108,0.154,0.562,0.035,0.421,0.0,4.0,515387.0,0.00067,rock
0.828,105.435,0.35,-5.373,0.0774,0.147,0.041,0.000161,1.0,6.0,318587.0,0.000217,rock
0.828,112.056,0.654,-5.377,0.122,0.79,0.0281,0.000144,0.0,1.0,183893.0,0.00146,rock
0.828,113.016,0.58,-4.914,0.0818,0.667,0.0345,0.000471,1.0,2.0,200024.0,0.00559,rock
0.828,123.907,0.587,-5.108,0.331,0.493,0.161,0.0,1.0,11.0,260253.0,0.00327,pop
0.828,173.876,0.75,-4.453,0.0647,0.91,0.101,0.0,0.0,10.0,172905.0,0.382,latin
0.829,96.172,0.607,-4.074,0.107,0.685,0.379,0.0,1.0,2.0,295177.0,0.0103,latin
0.829,122.098,0.703,-4.964,0.0972,0.902,0.0335,1.43e-05,0.0,5.0,165696.0,0.00092,pop
0.829,144.099,0.59,-5.649,0.19,0.704,0.0419,3.99e-05,1.0,0.0,193107.0,0.0601,rock
0.83,94.011,0.772,-5.019,0.0843,0.697,0.0599,0.0,1.0,7.0,194200.0,0.016,latin
0.83,97.766,0.531,-5.397,0.119,0.662,0.209,0.000104,1.0,8.0,176380.0,0.00424,ambient
0.83,109.99,0.723,-5.359,0.0614,0.613,0.0479,1.81e-05,1.0,1.0,194880.0,0.0682,world
0.83,113.03,0.666,-5.715,0.191,0.702,0.0751,0.0,1.0,0.0,236002.0,0.0123,pop
0.83,114.0,0.784,-5.656,0.0713,0.868,0.0496,0.152,0.0,7.0,155015.0,0.29,arabic
0.83,120.97,0.808,-8.238,0.403,0.465,0.0356,0.809,1.0,1.0,213768.0,0.00575,electronic
0.83,128.172,0.669,-5.196,0.374,0.56,0.0386,0.0,0.0,4.0,40417.0,0.179,world
0.831,88.793,0.679,-1.866,0.097,0.88,0.109,1.1e-06,1.0,2.0,219520.0,0.159,latin
0.831,111.016,0.841,-5.64,0.0708,0.584,0.0409,0.00137,0.0,9.0,210195.0,0.0864,arabic
0.831,123.981,0.658,-4.809,0.108,0.288,0.0494,3e-05,1.0,5.0,212000.0,0.0609,pop
0.831,125.012,0.844,-5.561,0.2,0.698,0.262,0.00012,1.0,7.0,286695.0,0.00688,world
0.831,126.056,0.785,-3.681,0.086,0.673,0.0444,0.0105,1.0,0.0,170359.0,0.0038,electronic
